,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
460,,,Heloise PEGOURIE,,Formula Kite Fem.,9.0,G,25,,236.0,152.0,World Championship 2023
461,,,Noora RUSKOLA,,Formula Kite Fem.,9.0,G,31,,191.0,139.0,World Championship 2023
462,,,Marija DOLENC,,Formula Kite Fem.,21.0,G,47,,360.0,276.0,World Championship 2023
463,,,Monika ZIZLAVSKA,,Formula Kite Fem.,24.0,G,48,,389.0,304.0,World Championship 2023
464,,,Maria ASHIDA,,Formula Kite Fem.,29.0,G,52,,445.0,360.0,World Championship 2023
465,,,WANG Si,,Formula Kite Fem.,1.0,G,26,,175.0,103.0,World Championship 2023
466,,,LEE Youngeun,,Formula Kite Fem.,16.0,G,43,,299.0,235.0,World Championship 2023
467,,,Julie PATURAU,,Formula Kite Fem.,20.0,G,44,,329.0,245.0,World Championship 2023
468,,,Lizeth LOAIZA,,Formula Kite Fem.,17.0,G,42,,308.0,230.0,World Championship 2023
469,,,Maria Catalina TURIENZO,,Formula Kite Fem.,3.0,G,32,,214.0,139.0,World Championship 2023
470,,,Derin Deniz SORGUC,,Formula Kite Fem.,10.0,G,36,,250.0,176.0,World Championship 2023
471,,,Derin ATAKAN,,Formula Kite Fem.,4.0,G,30,,217.0,133.0,World Championship 2023
472,,,KAJIWARA Saki,,Formula Kite Fem.,29.0,G,51,,443.0,358.0,World Championship 2023
473,,,Zoe BOUTANG,,Formula Kite Fem.,15.0,G,39,,271.0,202.0,World Championship 2023
474,,,Marie-Eve MAYRAND,,Formula Kite Fem.,19.0,G,45,,334.0,253.0,World Championship 2023
475,,,Anais Mai DESJARDINS,,Formula Kite Fem.,11.0,G,35,,239.0,172.0,World Championship 2023
476,,,Nataliya LESHKO,,Formula Kite Fem.,29.0,G,50,,412.0,327.0,World Championship 2023
477,,,Izabela SATRJAN,,Formula Kite Fem.,2.0,G,27,,170.0,111.0,World Championship 2023
478,,,Maria Do Socorro VASCONCELOS REIS,,Formula Kite Fem.,8.0,G,34,,254.0,170.0,World Championship 2023
479,,,Benyapa JANTAWAN,,Formula Kite Fem.,13.0,G,38,,268.0,201.0,World Championship 2023
480,,,Chloe REVIL,,Formula Kite Fem.,6.0,G,28,,185.0,114.0,World Championship 2023
481,,,Mareike WEBER,,Formula Kite Fem.,29.0,G,53,,452.0,367.0,World Championship 2023
482,,,Dominika BRAUNOVA,,Formula Kite Fem.,14.0,G,40,,273.0,211.0,World Championship 2023
483,,,Emily BUGEJA,,Formula Kite Fem.,22.0,G,46,,355.0,271.0,World Championship 2023
484,,,Mafalda PIRES de LIMA,,Formula Kite Fem.,7.0,G,33,,219.0,158.0,World Championship 2023
485,,,Aija AMBRASA,,Formula Kite Fem.,23.0,G,49,,394.0,310.0,World Championship 2023
486,,,Nina ARCISZ,,Formula Kite Fem.,5.0,G,29,,161.0,119.0,World Championship 2023
487,,,Karolina LARSSON,,Formula Kite Fem.,18.0,G,41,,305.0,230.0,World Championship 2023
488,,,Mariska WILDENBERG,,Formula Kite Fem.,12.0,G,37,,278.0,194.0,World Championship 2023
489,,,WANG Si,,Formula Kite Fem.,3.0,G,26,,175.0,103.0,World Championship 2023
490,,,Maya ASHKENAZI,,Formula Kite Fem.,12.0,G,12,,142.0,98.0,World Championship 2023
491,,,Magdalena WOYCIECHOWSKA,,Formula Kite Fem.,5.0,G,20,,168.0,122.0,World Championship 2023
492,,,Dominika BRAUNOVA,,Formula Kite Fem.,18.0,G,40,,273.0,211.0,World Championship 2023
493,,,KAJIWARA Saki,,Formula Kite Fem.,28.0,G,51,,443.0,358.0,World Championship 2023
494,,,Mariska WILDENBERG,,Formula Kite Fem.,16.0,G,37,,278.0,194.0,World Championship 2023
495,,,CHEN Jingyue,,Formula Kite Fem.,28.0,G,7,,140.0,79.0,World Championship 2023
496,,,Lysa CAVAL,,Formula Kite Fem.,6.0,G,22,,195.0,130.0,World Championship 2023
497,,,Lily YOUNG,,Formula Kite Fem.,2.0,G,3,,133.0,49.0,World Championship 2023
498,,,LI Wan,,Formula Kite Fem.,9.0,G,10,,147.0,91.0,World Championship 2023
499,,,Alexia FANCELLI,,Formula Kite Fem.,4.0,G,18,,170.0,120.0,World Championship 2023
500,,,Derin ATAKAN,,Formula Kite Fem.,8.0,G,30,,217.0,133.0,World Championship 2023
501,,,Maria Do Socorro VASCONCELOS REIS,,Formula Kite Fem.,7.0,G,34,,254.0,170.0,World Championship 2023
502,,,Marie-Eve MAYRAND,,Formula Kite Fem.,21.0,G,45,,334.0,253.0,World Championship 2023
503,,,Poema NEWLAND,,Formula Kite Fem.,28.0,G,8,,170.0,86.0,World Championship 2023
504,,,Chloe REVIL,,Formula Kite Fem.,13.0,G,28,,185.0,114.0,World Championship 2023
505,,,Madeleine ANDERSON,,Formula Kite Fem.,11.0,G,9,,129.0,83.0,World Championship 2023
506,,,Eleanor ALDRIDGE,,Formula Kite Fem.,1.0,G,2,,72.0,24.0,World Championship 2023
507,,,Benyapa JANTAWAN,,Formula Kite Fem.,17.0,G,38,,268.0,201.0,World Championship 2023
508,,,Alina KORNELLI,,Formula Kite Fem.,14.0,G,17,,170.0,116.0,World Championship 2023
509,,,Anais Mai DESJARDINS,,Formula Kite Fem.,15.0,G,35,,239.0,172.0,World Championship 2023
510,,,Julie PATURAU,,Formula Kite Fem.,22.0,G,44,,329.0,245.0,World Championship 2023
511,,,Maria Catalina TURIENZO,,Formula Kite Fem.,19.0,G,32,,214.0,139.0,World Championship 2023
512,,,Karolina LARSSON,,Formula Kite Fem.,20.0,G,41,,305.0,230.0,World Championship 2023
